id,comment_text,argument_text,label
414721965arg6,Well I am one of the people who support one nation under God being in the Pledge of allegiance. Whether some people like it or not there is no denying that the founding of our country was majorly based on a belief in God and relying on Him for help and guidance. And the separation of Church and State is actually not in the Constitution but in a letter that Thomas Jefferson wrote to a church to reassure them that the GOVERNMENT couldn't make laws about the CHURCH not that the Church couldn't be involved in the Government. There is a difference.,America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721966arg1,"The words 'under God' should not be removed from the Pledge of Allegiance. Reason being, this country was founded on religion and has stayed that way since it has started in retaliation to 'it's forcing religion' just because we have to say it doesn't mean we have to believe it.",Separation of state and religion,3
414721966arg2,"The words 'under God' should not be removed from the Pledge of Allegiance. Reason being, this country was founded on religion and has stayed that way since it has started in retaliation to 'it's forcing religion' just because we have to say it doesn't mean we have to believe it.",Removing under god would promote religious tolerance,3
414721966arg3,"The words 'under God' should not be removed from the Pledge of Allegiance. Reason being, this country was founded on religion and has stayed that way since it has started in retaliation to 'it's forcing religion' just because we have to say it doesn't mean we have to believe it.",Under God is part of American tradition and history,3
414721966arg4,"The words 'under God' should not be removed from the Pledge of Allegiance. Reason being, this country was founded on religion and has stayed that way since it has started in retaliation to 'it's forcing religion' just because we have to say it doesn't mean we have to believe it.",Likely to be seen as a state sanctioned condemnation of religion,3
414721966arg5,"The words 'under God' should not be removed from the Pledge of Allegiance. Reason being, this country was founded on religion and has stayed that way since it has started in retaliation to 'it's forcing religion' just because we have to say it doesn't mean we have to believe it.",Implies ultimate power on the part of the state,3
414721966arg6,"The words 'under God' should not be removed from the Pledge of Allegiance. Reason being, this country was founded on religion and has stayed that way since it has started in retaliation to 'it's forcing religion' just because we have to say it doesn't mean we have to believe it.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721967arg1,"All the pledge is basically saying is that alligiance is pledged to a countrie that was founded upon a divine ideology whereas all people have equal and unalienable. The pledge reads One nation, under God not One nation, where I believe in God. If that were the case, then there'd be some issues...",Separation of state and religion,3
414721967arg2,"All the pledge is basically saying is that alligiance is pledged to a countrie that was founded upon a divine ideology whereas all people have equal and unalienable. The pledge reads One nation, under God not One nation, where I believe in God. If that were the case, then there'd be some issues...",Removing under god would promote religious tolerance,3
414721967arg3,"All the pledge is basically saying is that alligiance is pledged to a countrie that was founded upon a divine ideology whereas all people have equal and unalienable. The pledge reads One nation, under God not One nation, where I believe in God. If that were the case, then there'd be some issues...",Under God is part of American tradition and history,3
414721967arg4,"All the pledge is basically saying is that alligiance is pledged to a countrie that was founded upon a divine ideology whereas all people have equal and unalienable. The pledge reads One nation, under God not One nation, where I believe in God. If that were the case, then there'd be some issues...",Likely to be seen as a state sanctioned condemnation of religion,3
414721967arg5,"All the pledge is basically saying is that alligiance is pledged to a countrie that was founded upon a divine ideology whereas all people have equal and unalienable. The pledge reads One nation, under God not One nation, where I believe in God. If that were the case, then there'd be some issues...",Implies ultimate power on the part of the state,3
414721967arg6,"All the pledge is basically saying is that alligiance is pledged to a countrie that was founded upon a divine ideology whereas all people have equal and unalienable. The pledge reads One nation, under God not One nation, where I believe in God. If that were the case, then there'd be some issues...",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721968arg1,"I we weren't One nation under God we would be one nation lost forever. We would lose all sight of what our country was built upon. The Pledge of Allegiance was written during a time of hope and inspiration, and it is historical. It should not be changed, or it will change us.",Separation of state and religion,3
414721968arg2,"I we weren't One nation under God we would be one nation lost forever. We would lose all sight of what our country was built upon. The Pledge of Allegiance was written during a time of hope and inspiration, and it is historical. It should not be changed, or it will change us.",Removing under god would promote religious tolerance,3
414721968arg3,"I we weren't One nation under God we would be one nation lost forever. We would lose all sight of what our country was built upon. The Pledge of Allegiance was written during a time of hope and inspiration, and it is historical. It should not be changed, or it will change us.",Under God is part of American tradition and history,3
414721968arg4,"I we weren't One nation under God we would be one nation lost forever. We would lose all sight of what our country was built upon. The Pledge of Allegiance was written during a time of hope and inspiration, and it is historical. It should not be changed, or it will change us.",Likely to be seen as a state sanctioned condemnation of religion,3
414721968arg5,"I we weren't One nation under God we would be one nation lost forever. We would lose all sight of what our country was built upon. The Pledge of Allegiance was written during a time of hope and inspiration, and it is historical. It should not be changed, or it will change us.",Implies ultimate power on the part of the state,3
414721968arg6,"I we weren't One nation under God we would be one nation lost forever. We would lose all sight of what our country was built upon. The Pledge of Allegiance was written during a time of hope and inspiration, and it is historical. It should not be changed, or it will change us.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721969arg1,Yes because our country is pretty much based on religion. A lot of our wars were fought because of religion. So why would we protect it so much to not have it in our pledge?,Separation of state and religion,3
414721969arg2,Yes because our country is pretty much based on religion. A lot of our wars were fought because of religion. So why would we protect it so much to not have it in our pledge?,Removing under god would promote religious tolerance,3
414721969arg3,Yes because our country is pretty much based on religion. A lot of our wars were fought because of religion. So why would we protect it so much to not have it in our pledge?,Under God is part of American tradition and history,3
414721969arg4,Yes because our country is pretty much based on religion. A lot of our wars were fought because of religion. So why would we protect it so much to not have it in our pledge?,Likely to be seen as a state sanctioned condemnation of religion,3
414721969arg5,Yes because our country is pretty much based on religion. A lot of our wars were fought because of religion. So why would we protect it so much to not have it in our pledge?,Implies ultimate power on the part of the state,3
414721969arg6,Yes because our country is pretty much based on religion. A lot of our wars were fought because of religion. So why would we protect it so much to not have it in our pledge?,America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721970arg1,This country was founded on God. To take out his name in the pledge of allegiance. If you dont like it then dont say it,Separation of state and religion,3
414721970arg2,This country was founded on God. To take out his name in the pledge of allegiance. If you dont like it then dont say it,Removing under god would promote religious tolerance,3
414721970arg3,This country was founded on God. To take out his name in the pledge of allegiance. If you dont like it then dont say it,Under God is part of American tradition and history,3
414721970arg4,This country was founded on God. To take out his name in the pledge of allegiance. If you dont like it then dont say it,Likely to be seen as a state sanctioned condemnation of religion,3
414721970arg5,This country was founded on God. To take out his name in the pledge of allegiance. If you dont like it then dont say it,Implies ultimate power on the part of the state,3
414721970arg6,This country was founded on God. To take out his name in the pledge of allegiance. If you dont like it then dont say it,America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721971arg1,"i say Yes, because the whole pledge rests on a foundation of Contradictions &amp; Hypocrisy anyways.  The phrase under God is barely significant at best.  As evidenced by the number of comments on this question, compared to the number of comments on the question of, Should marijuana be a medical option?  There is a school of thought or ideology that says, White European Men are superior in that they know more, they know the answer, and thats the way it is.  Those people may call the United States a Christian nation, but the truth is that the era of white male dominance, exemplified in the system of corporations that has grown to encompass the world, is on the descent.  Look to the current politics of the Latin Americas for an indigenous perspective, and you will see that the historical White Male Superiority perspective is not the only way.",Separation of state and religion,3
414721971arg2,"i say Yes, because the whole pledge rests on a foundation of Contradictions &amp; Hypocrisy anyways.  The phrase under God is barely significant at best.  As evidenced by the number of comments on this question, compared to the number of comments on the question of, Should marijuana be a medical option?  There is a school of thought or ideology that says, White European Men are superior in that they know more, they know the answer, and thats the way it is.  Those people may call the United States a Christian nation, but the truth is that the era of white male dominance, exemplified in the system of corporations that has grown to encompass the world, is on the descent.  Look to the current politics of the Latin Americas for an indigenous perspective, and you will see that the historical White Male Superiority perspective is not the only way.",Removing under god would promote religious tolerance,3
414721971arg3,"i say Yes, because the whole pledge rests on a foundation of Contradictions &amp; Hypocrisy anyways.  The phrase under God is barely significant at best.  As evidenced by the number of comments on this question, compared to the number of comments on the question of, Should marijuana be a medical option?  There is a school of thought or ideology that says, White European Men are superior in that they know more, they know the answer, and thats the way it is.  Those people may call the United States a Christian nation, but the truth is that the era of white male dominance, exemplified in the system of corporations that has grown to encompass the world, is on the descent.  Look to the current politics of the Latin Americas for an indigenous perspective, and you will see that the historical White Male Superiority perspective is not the only way.",Under God is part of American tradition and history,3
414721971arg4,"i say Yes, because the whole pledge rests on a foundation of Contradictions &amp; Hypocrisy anyways.  The phrase under God is barely significant at best.  As evidenced by the number of comments on this question, compared to the number of comments on the question of, Should marijuana be a medical option?  There is a school of thought or ideology that says, White European Men are superior in that they know more, they know the answer, and thats the way it is.  Those people may call the United States a Christian nation, but the truth is that the era of white male dominance, exemplified in the system of corporations that has grown to encompass the world, is on the descent.  Look to the current politics of the Latin Americas for an indigenous perspective, and you will see that the historical White Male Superiority perspective is not the only way.",Likely to be seen as a state sanctioned condemnation of religion,3
414721971arg5,"i say Yes, because the whole pledge rests on a foundation of Contradictions &amp; Hypocrisy anyways.  The phrase under God is barely significant at best.  As evidenced by the number of comments on this question, compared to the number of comments on the question of, Should marijuana be a medical option?  There is a school of thought or ideology that says, White European Men are superior in that they know more, they know the answer, and thats the way it is.  Those people may call the United States a Christian nation, but the truth is that the era of white male dominance, exemplified in the system of corporations that has grown to encompass the world, is on the descent.  Look to the current politics of the Latin Americas for an indigenous perspective, and you will see that the historical White Male Superiority perspective is not the only way.",Implies ultimate power on the part of the state,3
414721971arg6,"i say Yes, because the whole pledge rests on a foundation of Contradictions &amp; Hypocrisy anyways.  The phrase under God is barely significant at best.  As evidenced by the number of comments on this question, compared to the number of comments on the question of, Should marijuana be a medical option?  There is a school of thought or ideology that says, White European Men are superior in that they know more, they know the answer, and thats the way it is.  Those people may call the United States a Christian nation, but the truth is that the era of white male dominance, exemplified in the system of corporations that has grown to encompass the world, is on the descent.  Look to the current politics of the Latin Americas for an indigenous perspective, and you will see that the historical White Male Superiority perspective is not the only way.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721972arg1,"There is no reason that the phrase under god should be removed from the pledge.  Even if you don't believe in Christianity your god could be anyone so assume that your referring to your own.  If your atheist, don't say it when you say the pledge.  It's an optional thing and not saying under god isn't looked down upon.  Since the majority of the country is ok with it, I don't see a reason why it should be removed.",Separation of state and religion,3
414721972arg2,"There is no reason that the phrase under god should be removed from the pledge.  Even if you don't believe in Christianity your god could be anyone so assume that your referring to your own.  If your atheist, don't say it when you say the pledge.  It's an optional thing and not saying under god isn't looked down upon.  Since the majority of the country is ok with it, I don't see a reason why it should be removed.",Removing under god would promote religious tolerance,3
414721972arg3,"There is no reason that the phrase under god should be removed from the pledge.  Even if you don't believe in Christianity your god could be anyone so assume that your referring to your own.  If your atheist, don't say it when you say the pledge.  It's an optional thing and not saying under god isn't looked down upon.  Since the majority of the country is ok with it, I don't see a reason why it should be removed.",Under God is part of American tradition and history,3
414721972arg4,"There is no reason that the phrase under god should be removed from the pledge.  Even if you don't believe in Christianity your god could be anyone so assume that your referring to your own.  If your atheist, don't say it when you say the pledge.  It's an optional thing and not saying under god isn't looked down upon.  Since the majority of the country is ok with it, I don't see a reason why it should be removed.",Likely to be seen as a state sanctioned condemnation of religion,3
414721972arg5,"There is no reason that the phrase under god should be removed from the pledge.  Even if you don't believe in Christianity your god could be anyone so assume that your referring to your own.  If your atheist, don't say it when you say the pledge.  It's an optional thing and not saying under god isn't looked down upon.  Since the majority of the country is ok with it, I don't see a reason why it should be removed.",Implies ultimate power on the part of the state,3
414721972arg6,"There is no reason that the phrase under god should be removed from the pledge.  Even if you don't believe in Christianity your god could be anyone so assume that your referring to your own.  If your atheist, don't say it when you say the pledge.  It's an optional thing and not saying under god isn't looked down upon.  Since the majority of the country is ok with it, I don't see a reason why it should be removed.",America is based on democracy and the pledge should reflect the belief of the American majority.,5
414721973arg1,"Wow.. there are soo many uneducated comments.. Our country  was not founded on religion, it was founded on the beliefs of Europe and such. The under god stuff in our pledges and on our money does not mean anything it is just there; and for those who are against religion or the views of them there is no reason you should be feeling  offended  or thinking that this under god stuff has anything to impose on you.  A lot of people are led to believe things and not think for oneself for they fear the unknown.What i don't understand is how people accept crap like sex before marriage, same sex couples, obesity in children, i'll even toss in the little bigotry people who label others ( like myself) as bigots for not accepting others views and disregarding my own( which I do accept others opinions and such just I do not toss out my won). Yet when you hear someone say  Amen, Thank God They get a disgusting look upon their face. Like why do people feel it is okay to hate god or a person who has strong religious values just because you do not agree with them? And for all those saying state and church are separate :) foolishness! It may say so in the Constitution and such but it is not fully true. Many churches support governments.",Separation of state and religion,3
414721973arg2,"Wow.. there are soo many uneducated comments.. Our country  was not founded on religion, it was founded on the beliefs of Europe and such. The under god stuff in our pledges and on our money does not mean anything it is just there; and for those who are against religion or the views of them there is no reason you should be feeling  offended  or thinking that this under god stuff has anything to impose on you.  A lot of people are led to believe things and not think for oneself for they fear the unknown.What i don't understand is how people accept crap like sex before marriage, same sex couples, obesity in children, i'll even toss in the little bigotry people who label others ( like myself) as bigots for not accepting others views and disregarding my own( which I do accept others opinions and such just I do not toss out my won). Yet when you hear someone say  Amen, Thank God They get a disgusting look upon their face. Like why do people feel it is okay to hate god or a person who has strong religious values just because you do not agree with them? And for all those saying state and church are separate :) foolishness! It may say so in the Constitution and such but it is not fully true. Many churches support governments.",Removing under god would promote religious tolerance,3
414721973arg3,"Wow.. there are soo many uneducated comments.. Our country  was not founded on religion, it was founded on the beliefs of Europe and such. The under god stuff in our pledges and on our money does not mean anything it is just there; and for those who are against religion or the views of them there is no reason you should be feeling  offended  or thinking that this under god stuff has anything to impose on you.  A lot of people are led to believe things and not think for oneself for they fear the unknown.What i don't understand is how people accept crap like sex before marriage, same sex couples, obesity in children, i'll even toss in the little bigotry people who label others ( like myself) as bigots for not accepting others views and disregarding my own( which I do accept others opinions and such just I do not toss out my won). Yet when you hear someone say  Amen, Thank God They get a disgusting look upon their face. Like why do people feel it is okay to hate god or a person who has strong religious values just because you do not agree with them? And for all those saying state and church are separate :) foolishness! It may say so in the Constitution and such but it is not fully true. Many churches support governments.",Under God is part of American tradition and history,3
414721973arg4,"Wow.. there are soo many uneducated comments.. Our country  was not founded on religion, it was founded on the beliefs of Europe and such. The under god stuff in our pledges and on our money does not mean anything it is just there; and for those who are against religion or the views of them there is no reason you should be feeling  offended  or thinking that this under god stuff has anything to impose on you.  A lot of people are led to believe things and not think for oneself for they fear the unknown.What i don't understand is how people accept crap like sex before marriage, same sex couples, obesity in children, i'll even toss in the little bigotry people who label others ( like myself) as bigots for not accepting others views and disregarding my own( which I do accept others opinions and such just I do not toss out my won). Yet when you hear someone say  Amen, Thank God They get a disgusting look upon their face. Like why do people feel it is okay to hate god or a person who has strong religious values just because you do not agree with them? And for all those saying state and church are separate :) foolishness! It may say so in the Constitution and such but it is not fully true. Many churches support governments.",Likely to be seen as a state sanctioned condemnation of religion,3
414721973arg5,"Wow.. there are soo many uneducated comments.. Our country  was not founded on religion, it was founded on the beliefs of Europe and such. The under god stuff in our pledges and on our money does not mean anything it is just there; and for those who are against religion or the views of them there is no reason you should be feeling  offended  or thinking that this under god stuff has anything to impose on you.  A lot of people are led to believe things and not think for oneself for they fear the unknown.What i don't understand is how people accept crap like sex before marriage, same sex couples, obesity in children, i'll even toss in the little bigotry people who label others ( like myself) as bigots for not accepting others views and disregarding my own( which I do accept others opinions and such just I do not toss out my won). Yet when you hear someone say  Amen, Thank God They get a disgusting look upon their face. Like why do people feel it is okay to hate god or a person who has strong religious values just because you do not agree with them? And for all those saying state and church are separate :) foolishness! It may say so in the Constitution and such but it is not fully true. Many churches support governments.",Implies ultimate power on the part of the state,3
414721973arg6,"Wow.. there are soo many uneducated comments.. Our country  was not founded on religion, it was founded on the beliefs of Europe and such. The under god stuff in our pledges and on our money does not mean anything it is just there; and for those who are against religion or the views of them there is no reason you should be feeling  offended  or thinking that this under god stuff has anything to impose on you.  A lot of people are led to believe things and not think for oneself for they fear the unknown.What i don't understand is how people accept crap like sex before marriage, same sex couples, obesity in children, i'll even toss in the little bigotry people who label others ( like myself) as bigots for not accepting others views and disregarding my own( which I do accept others opinions and such just I do not toss out my won). Yet when you hear someone say  Amen, Thank God They get a disgusting look upon their face. Like why do people feel it is okay to hate god or a person who has strong religious values just because you do not agree with them? And for all those saying state and church are separate :) foolishness! It may say so in the Constitution and such but it is not fully true. Many churches support governments.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721974arg1,it should stay in because it's part of our pledge it's there it's final get over it so what if your not christian you don't have to worship god but it states that this country was founded by christian who thought god watched over them,Separation of state and religion,3
414721974arg2,it should stay in because it's part of our pledge it's there it's final get over it so what if your not christian you don't have to worship god but it states that this country was founded by christian who thought god watched over them,Removing under god would promote religious tolerance,3
414721974arg3,it should stay in because it's part of our pledge it's there it's final get over it so what if your not christian you don't have to worship god but it states that this country was founded by christian who thought god watched over them,Under God is part of American tradition and history,3
414721974arg4,it should stay in because it's part of our pledge it's there it's final get over it so what if your not christian you don't have to worship god but it states that this country was founded by christian who thought god watched over them,Likely to be seen as a state sanctioned condemnation of religion,3
414721974arg5,it should stay in because it's part of our pledge it's there it's final get over it so what if your not christian you don't have to worship god but it states that this country was founded by christian who thought god watched over them,Implies ultimate power on the part of the state,3
414721974arg6,it should stay in because it's part of our pledge it's there it's final get over it so what if your not christian you don't have to worship god but it states that this country was founded by christian who thought god watched over them,America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721975arg1,yes because we are a country that was once founded on the principles of GOD.,Separation of state and religion,3
414721975arg2,yes because we are a country that was once founded on the principles of GOD.,Removing under god would promote religious tolerance,3
414721975arg3,yes because we are a country that was once founded on the principles of GOD.,Under God is part of American tradition and history,3
414721975arg4,yes because we are a country that was once founded on the principles of GOD.,Likely to be seen as a state sanctioned condemnation of religion,3
414721975arg5,yes because we are a country that was once founded on the principles of GOD.,Implies ultimate power on the part of the state,3
414721975arg6,yes because we are a country that was once founded on the principles of GOD.,America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721976arg1,yes im tired of people getting worried about offening others it offends me to omit in God we trust,Separation of state and religion,3
414721976arg2,yes im tired of people getting worried about offening others it offends me to omit in God we trust,Removing under god would promote religious tolerance,3
414721976arg3,yes im tired of people getting worried about offening others it offends me to omit in God we trust,Under God is part of American tradition and history,3
414721976arg4,yes im tired of people getting worried about offening others it offends me to omit in God we trust,Likely to be seen as a state sanctioned condemnation of religion,4
414721976arg5,yes im tired of people getting worried about offening others it offends me to omit in God we trust,Implies ultimate power on the part of the state,3
414721976arg6,yes im tired of people getting worried about offening others it offends me to omit in God we trust,America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721977arg1,"The founding fathers based the constitution on the fact that God made all and that he is our leader, why should we take that away  over two words that thousands of people say everyday without thinking twice about saying the words Under God",Separation of state and religion,3
414721977arg2,"The founding fathers based the constitution on the fact that God made all and that he is our leader, why should we take that away  over two words that thousands of people say everyday without thinking twice about saying the words Under God",Removing under god would promote religious tolerance,3
414721977arg3,"The founding fathers based the constitution on the fact that God made all and that he is our leader, why should we take that away  over two words that thousands of people say everyday without thinking twice about saying the words Under God",Under God is part of American tradition and history,3
414721977arg4,"The founding fathers based the constitution on the fact that God made all and that he is our leader, why should we take that away  over two words that thousands of people say everyday without thinking twice about saying the words Under God",Likely to be seen as a state sanctioned condemnation of religion,3
414721977arg5,"The founding fathers based the constitution on the fact that God made all and that he is our leader, why should we take that away  over two words that thousands of people say everyday without thinking twice about saying the words Under God",Implies ultimate power on the part of the state,3
414721977arg6,"The founding fathers based the constitution on the fact that God made all and that he is our leader, why should we take that away  over two words that thousands of people say everyday without thinking twice about saying the words Under God",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721978arg1,"Yes. Our country was established upon Christianity. If not for the religion our country would not be. Remember the manifest destiny. God helped our country spread from the Atlantic ocean to the Pacific ocean. Of course people from other countries with other religions would not want our country to be under God, they're not Americans. Also, under god does not highlight only Christianity. Muslims address their god by saying god as well as Jews, some other religions.",Separation of state and religion,3
414721978arg2,"Yes. Our country was established upon Christianity. If not for the religion our country would not be. Remember the manifest destiny. God helped our country spread from the Atlantic ocean to the Pacific ocean. Of course people from other countries with other religions would not want our country to be under God, they're not Americans. Also, under god does not highlight only Christianity. Muslims address their god by saying god as well as Jews, some other religions.",Removing under god would promote religious tolerance,3
414721978arg3,"Yes. Our country was established upon Christianity. If not for the religion our country would not be. Remember the manifest destiny. God helped our country spread from the Atlantic ocean to the Pacific ocean. Of course people from other countries with other religions would not want our country to be under God, they're not Americans. Also, under god does not highlight only Christianity. Muslims address their god by saying god as well as Jews, some other religions.",Under God is part of American tradition and history,3
414721978arg4,"Yes. Our country was established upon Christianity. If not for the religion our country would not be. Remember the manifest destiny. God helped our country spread from the Atlantic ocean to the Pacific ocean. Of course people from other countries with other religions would not want our country to be under God, they're not Americans. Also, under god does not highlight only Christianity. Muslims address their god by saying god as well as Jews, some other religions.",Likely to be seen as a state sanctioned condemnation of religion,3
414721978arg5,"Yes. Our country was established upon Christianity. If not for the religion our country would not be. Remember the manifest destiny. God helped our country spread from the Atlantic ocean to the Pacific ocean. Of course people from other countries with other religions would not want our country to be under God, they're not Americans. Also, under god does not highlight only Christianity. Muslims address their god by saying god as well as Jews, some other religions.",Implies ultimate power on the part of the state,3
414721978arg6,"Yes. Our country was established upon Christianity. If not for the religion our country would not be. Remember the manifest destiny. God helped our country spread from the Atlantic ocean to the Pacific ocean. Of course people from other countries with other religions would not want our country to be under God, they're not Americans. Also, under god does not highlight only Christianity. Muslims address their god by saying god as well as Jews, some other religions.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721979arg1,This country was founded under God and should stay under God.,Separation of state and religion,3
414721979arg2,This country was founded under God and should stay under God.,Removing under god would promote religious tolerance,3
414721979arg3,This country was founded under God and should stay under God.,Under God is part of American tradition and history,3
414721979arg4,This country was founded under God and should stay under God.,Likely to be seen as a state sanctioned condemnation of religion,3
414721979arg5,This country was founded under God and should stay under God.,Implies ultimate power on the part of the state,3
414721979arg6,This country was founded under God and should stay under God.,America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721980arg1,Freedom of religon!!! seriously,Separation of state and religion,3
414721980arg2,Freedom of religon!!! seriously,Removing under god would promote religious tolerance,3
414721980arg3,Freedom of religon!!! seriously,Under God is part of American tradition and history,3
414721980arg4,Freedom of religon!!! seriously,Likely to be seen as a state sanctioned condemnation of religion,3
414721980arg5,Freedom of religon!!! seriously,Implies ultimate power on the part of the state,3
414721980arg6,Freedom of religon!!! seriously,America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721981arg1,I am tired of the atheists in this country. Our country was founded on the premise of One Nation Under God and that's why the phrase was added to the pledge. I am tired of the Freedoms our country was founded on being taken away by the few morons who cannot understand that there is something better then them. What are you so afraid of that you need to attack the foundation of our world.,Separation of state and religion,3
414721981arg2,I am tired of the atheists in this country. Our country was founded on the premise of One Nation Under God and that's why the phrase was added to the pledge. I am tired of the Freedoms our country was founded on being taken away by the few morons who cannot understand that there is something better then them. What are you so afraid of that you need to attack the foundation of our world.,Removing under god would promote religious tolerance,3
414721981arg3,I am tired of the atheists in this country. Our country was founded on the premise of One Nation Under God and that's why the phrase was added to the pledge. I am tired of the Freedoms our country was founded on being taken away by the few morons who cannot understand that there is something better then them. What are you so afraid of that you need to attack the foundation of our world.,Under God is part of American tradition and history,3
414721981arg4,I am tired of the atheists in this country. Our country was founded on the premise of One Nation Under God and that's why the phrase was added to the pledge. I am tired of the Freedoms our country was founded on being taken away by the few morons who cannot understand that there is something better then them. What are you so afraid of that you need to attack the foundation of our world.,Likely to be seen as a state sanctioned condemnation of religion,3
414721981arg5,I am tired of the atheists in this country. Our country was founded on the premise of One Nation Under God and that's why the phrase was added to the pledge. I am tired of the Freedoms our country was founded on being taken away by the few morons who cannot understand that there is something better then them. What are you so afraid of that you need to attack the foundation of our world.,Implies ultimate power on the part of the state,3
414721981arg6,I am tired of the atheists in this country. Our country was founded on the premise of One Nation Under God and that's why the phrase was added to the pledge. I am tired of the Freedoms our country was founded on being taken away by the few morons who cannot understand that there is something better then them. What are you so afraid of that you need to attack the foundation of our world.,America is based on democracy and the pledge should reflect the belief of the American majority.,4
414721982arg1,"I believe that our nation was based on godly principles and founded by men who followed God's word. They founded this nation so themselves and others could worship god's name. So why would it be crazy to have the name of the one thing that motivated them the most to start this nation, in their nations pledge.",Separation of state and religion,3
414721982arg2,"I believe that our nation was based on godly principles and founded by men who followed God's word. They founded this nation so themselves and others could worship god's name. So why would it be crazy to have the name of the one thing that motivated them the most to start this nation, in their nations pledge.",Removing under god would promote religious tolerance,3
414721982arg3,"I believe that our nation was based on godly principles and founded by men who followed God's word. They founded this nation so themselves and others could worship god's name. So why would it be crazy to have the name of the one thing that motivated them the most to start this nation, in their nations pledge.",Under God is part of American tradition and history,3
414721982arg4,"I believe that our nation was based on godly principles and founded by men who followed God's word. They founded this nation so themselves and others could worship god's name. So why would it be crazy to have the name of the one thing that motivated them the most to start this nation, in their nations pledge.",Likely to be seen as a state sanctioned condemnation of religion,3
414721982arg5,"I believe that our nation was based on godly principles and founded by men who followed God's word. They founded this nation so themselves and others could worship god's name. So why would it be crazy to have the name of the one thing that motivated them the most to start this nation, in their nations pledge.",Implies ultimate power on the part of the state,3
414721982arg6,"I believe that our nation was based on godly principles and founded by men who followed God's word. They founded this nation so themselves and others could worship god's name. So why would it be crazy to have the name of the one thing that motivated them the most to start this nation, in their nations pledge.",America is based on democracy and the pledge should reflect the belief of the American majority.,3
414721983arg1,i think it shouldent  be in the pledge because there is other religions and people out in the U.S and the pledge might afend them and make them not like the U.S and that should be the start of certant groups like the KKK.,Separation of state and religion,3
414721983arg2,i think it shouldent  be in the pledge because there is other religions and people out in the U.S and the pledge might afend them and make them not like the U.S and that should be the start of certant groups like the KKK.,Removing under god would promote religious tolerance,3
414721983arg3,i think it shouldent  be in the pledge because there is other religions and people out in the U.S and the pledge might afend them and make them not like the U.S and that should be the start of certant groups like the KKK.,Under God is part of American tradition and history,3
414721983arg4,i think it shouldent  be in the pledge because there is other religions and people out in the U.S and the pledge might afend them and make them not like the U.S and that should be the start of certant groups like the KKK.,Likely to be seen as a state sanctioned condemnation of religion,3
414721983arg5,i think it shouldent  be in the pledge because there is other religions and people out in the U.S and the pledge might afend them and make them not like the U.S and that should be the start of certant groups like the KKK.,Implies ultimate power on the part of the state,3
414721983arg6,i think it shouldent  be in the pledge because there is other religions and people out in the U.S and the pledge might afend them and make them not like the U.S and that should be the start of certant groups like the KKK.,America is based on democracy and the pledge should reflect the belief of the American majority.,2
414721984arg1,"If it ain't broke, don't fix it... Yeah they might of added it in 1954, but when you get a working time machine and can change the past events then call me okay? Under God only offends the people who just want to see things go to s**t... If you hate it so much then whenever you say the pledge don't say under God... enough said",Separation of state and religion,3
414721984arg2,"If it ain't broke, don't fix it... Yeah they might of added it in 1954, but when you get a working time machine and can change the past events then call me okay? Under God only offends the people who just want to see things go to s**t... If you hate it so much then whenever you say the pledge don't say under God... enough said",Removing under god would promote religious tolerance,3
414721984arg3,"If it ain't broke, don't fix it... Yeah they might of added it in 1954, but when you get a working time machine and can change the past events then call me okay? Under God only offends the people who just want to see things go to s**t... If you hate it so much then whenever you say the pledge don't say under God... enough said",Under God is part of American tradition and history,3
414721984arg4,"If it ain't broke, don't fix it... Yeah they might of added it in 1954, but when you get a working time machine and can change the past events then call me okay? Under God only offends the people who just want to see things go to s**t... If you hate it so much then whenever you say the pledge don't say under God... enough said",Likely to be seen as a state sanctioned condemnation of religion,3
