id,text,label,line,uid
ab48,"That is a wonderful answer and I 100% agree. Even though they are not technically ""alive"" yet, so to say; it is still killing a baby. All those masses of babies killed is like premature genocide and should be illegal by mind, spirit and by law.",c-kill,"Even though they are not technically ""alive"" yet, so to say; it is still killing a baby. All those masses of babies killed is like premature genocide and should be illegal by mind, spirit and by law.",ab48arg0
ab49,"Just because it isn't born yet, what makes it any less of a human?",c-baby_right,"Just because it isn't born yet, what makes it any less of a human?",ab49arg0
ab5,"There is a reason why they sides are called Pro-life vs Pro-Choice. Very few (if any) are for abortion, I happen to be one of them, however, I am for a woman's right to chose. The only argument that Pro-life people have to take away the right of other is based off of their own self-righteousness.",p-right,I am for a woman's right to chose.,ab5arg0
ab51,"A woman also has the right to decide what happens to her body.   Exactly, which is why it is her own fault she is pregnant in the first place.",c-other,"A woman also has the right to decide what happens to her body.   Exactly, which is why it is her own fault she is pregnant in the first place.",ab51arg0
ab52,"Abortion should be legal as it is the mother's decision to kill said baby, yet in saying that they should have sufficient help to make this decision",p-right,Abortion should be legal as it is the mother's decision to kill said baby,ab52arg0
ab53,"What did this guy just say? It's a simple choice...are you ok with killing a baby while it's growing in the mother. Sure...""stuff"" happens. Move on...just admitt you're killing and say, ""I'm pro-choice"". You killed 1000 bugs on your way to work, you're a killer anyway...live with it. Let humans decide.",c-kill,are you ok with killing a baby while it's growing in the mother.,ab53arg0
ab54,"I am actually pro-abortion but pro-choice will suffice. Human beings are moral agents, moral agents are moral because we are perceivers and valuers, the ability to perceive and value is only possible when we are conscious. it is therefore our being consciousnes that gives us moral agency.   Prior to and independent of our consciousness (and by consiousness, I mean both waking and sleeping levels), our bodies are only able to be classified as human insofar as moral agency is concerned. The term ""human-being"" really only applies to humans that embody all the distinctions which are sufficient for moral agency. It is only then that we are truly identifiable as human-beings. a hand that is detached is not a human being, an eye, an ear, a heart, leg, etc... these are all just part of the whole, and even when assembled we are not yet a person unless we have the conscious element.   Since consciousness only becomes possible at the onset of the third trimester ~ 26 weeks, it is immoral to kill, what I would then call a child. Prior to consciousness the fetus is a fetus, not having moral agency because it lacks the sufficient condition of personhood. Many people like to think about potentiality arguments with regard to a fetus, that it could become conscious. However, potential doesnt relate to the here and now and are therefore invalid insofar as the moral status of the action (abortion) is concerned.   Potentiality arguments actually are appropriate as justifications contrary to pro-life opinions because they are valid when speaking of a fetus that will not be aborted, this is because it will almost certainly gain consciouness. For females that are too young to be mothers due to their immaturity as humans - generally thought of as anything younger than the age of majority (18) but also could extend to any age since mental and emotional maturity are only related to age in childhood adolescence and young adulthood - the potential life of the child has a 98-99% chance of being very impoverished both developmentally and with regards to being a productive member of society. The potential life will likely suck a lot.   Thus...   If moral agency is not established and the life will likely suck, abortion is the ideal choice. Abortion is an a-moral action (not having moral status) prior to the onset of consciousness. So in light of this people should be having more abortions. I think it is more responsible to abort a child that is unwanted and who's life will probably suck, than it is to not. the notion of responsibility should always be predicated upon the quality of the potential child's life - if its life will likely be impoverished it is irresponsible to have it. ""Taking responsibility for the mistake of not using protection"" is a bad way to think of it.  So I say ...   - Be moral, have an abortion (not a joke)",p-not_human,"The term ""human-being"" really only applies to humans that embody all the distinctions which are sufficient for moral agency. It is only then that we are truly identifiable as human-beings. a hand that is detached is not a human being, an eye, an ear, a heart, leg, etc... these are all just part of the whole, and even when assembled we are not yet a person unless we have the conscious element.",ab54arg0
ab54,"I am actually pro-abortion but pro-choice will suffice. Human beings are moral agents, moral agents are moral because we are perceivers and valuers, the ability to perceive and value is only possible when we are conscious. it is therefore our being consciousnes that gives us moral agency.   Prior to and independent of our consciousness (and by consiousness, I mean both waking and sleeping levels), our bodies are only able to be classified as human insofar as moral agency is concerned. The term ""human-being"" really only applies to humans that embody all the distinctions which are sufficient for moral agency. It is only then that we are truly identifiable as human-beings. a hand that is detached is not a human being, an eye, an ear, a heart, leg, etc... these are all just part of the whole, and even when assembled we are not yet a person unless we have the conscious element.   Since consciousness only becomes possible at the onset of the third trimester ~ 26 weeks, it is immoral to kill, what I would then call a child. Prior to consciousness the fetus is a fetus, not having moral agency because it lacks the sufficient condition of personhood. Many people like to think about potentiality arguments with regard to a fetus, that it could become conscious. However, potential doesnt relate to the here and now and are therefore invalid insofar as the moral status of the action (abortion) is concerned.   Potentiality arguments actually are appropriate as justifications contrary to pro-life opinions because they are valid when speaking of a fetus that will not be aborted, this is because it will almost certainly gain consciouness. For females that are too young to be mothers due to their immaturity as humans - generally thought of as anything younger than the age of majority (18) but also could extend to any age since mental and emotional maturity are only related to age in childhood adolescence and young adulthood - the potential life of the child has a 98-99% chance of being very impoverished both developmentally and with regards to being a productive member of society. The potential life will likely suck a lot.   Thus...   If moral agency is not established and the life will likely suck, abortion is the ideal choice. Abortion is an a-moral action (not having moral status) prior to the onset of consciousness. So in light of this people should be having more abortions. I think it is more responsible to abort a child that is unwanted and who's life will probably suck, than it is to not. the notion of responsibility should always be predicated upon the quality of the potential child's life - if its life will likely be impoverished it is irresponsible to have it. ""Taking responsibility for the mistake of not using protection"" is a bad way to think of it.  So I say ...   - Be moral, have an abortion (not a joke)",p-baby_ill_treatment,"Prior to consciousness the fetus is a fetus, not having moral agency because it lacks the sufficient condition of personhood.",ab54arg1
ab55,"everybody should have the rights to decide on whether they want to keep a child or not. we all know we should use condoms but we also know condoms break, everytime some one is pregnant we cant always blame them. People may get an abortion because there not finaically set, there trying to achieve there goals, or maybe there just not ready. a child does not to deserve to die but it is also do not deserve to be brought in the world and tooking care the right way.",p-sick_mom,"People may get an abortion because there not finaically set, there trying to achieve there goals, or maybe there just not ready.",ab55arg0
ab55,"everybody should have the rights to decide on whether they want to keep a child or not. we all know we should use condoms but we also know condoms break, everytime some one is pregnant we cant always blame them. People may get an abortion because there not finaically set, there trying to achieve there goals, or maybe there just not ready. a child does not to deserve to die but it is also do not deserve to be brought in the world and tooking care the right way.",p-right,everybody should have the rights to decide on whether they want to keep a child or not.,ab55arg1
ab55,"everybody should have the rights to decide on whether they want to keep a child or not. we all know we should use condoms but we also know condoms break, everytime some one is pregnant we cant always blame them. People may get an abortion because there not finaically set, there trying to achieve there goals, or maybe there just not ready. a child does not to deserve to die but it is also do not deserve to be brought in the world and tooking care the right way.",p-birth_ctrl,"we all know we should use condoms but we also know condoms break, everytime some one is pregnant we cant always blame them.",ab55arg2
ab56,"What is more important is that abortion is the choice of the woman, because she has the child. It is best if at the beginning of pregnancy abortion, because that is the child is not large. Just before the birth abortion, I find it disgusting, because the child has to a large extent to be born perfect. So I think it's good as long as it is the beginning of pregnancy, but just before giving birth.",p-right,"What is more important is that abortion is the choice of the woman, because she has the child.",ab56arg0
ab56,"What is more important is that abortion is the choice of the woman, because she has the child. It is best if at the beginning of pregnancy abortion, because that is the child is not large. Just before the birth abortion, I find it disgusting, because the child has to a large extent to be born perfect. So I think it's good as long as it is the beginning of pregnancy, but just before giving birth.",p-not_human,"So I think it's good as long as it is the beginning of pregnancy, but just before giving birth.",ab56arg1
ab57,"If the mother is not ready for a child it'll be hard for her to take care of it. If you are taken care of by a mother that is unprepared the chances are life is going to be tough, making it difficult to become a genius.",p-sick_mom,If the mother is not ready for a child it'll be hard for her to take care of it.,ab57arg0
ab57,"If the mother is not ready for a child it'll be hard for her to take care of it. If you are taken care of by a mother that is unprepared the chances are life is going to be tough, making it difficult to become a genius.",p-baby_ill_treatment,"If you are taken care of by a mother that is unprepared the chances are life is going to be tough, making it difficult to become a genius.",ab57arg1
ab58,YOU DON'T SEE NOTHING WRONG WITH KILLING AN INNOCENT LIFE????? IF YOU DON'T YOU NEED TO GO GET SOME HELP!!! WHAT IF YOUR PARENTS DID THAT TO YOU???,c-kill,YOU DON'T SEE NOTHING WRONG WITH KILLING AN INNOCENT LIFE?????,ab58arg0
ab59,"I would be more than happy answering this question.  1. Rape is a violent crime, a violent act. The rapist should be caught and serve punishment. The woman is the victim for sure. And the child she might be carrying also is a victim. ESPECIALLY IF SHE THINKS TWO WRONGS MAKE A RIGHT AND DECIDES TO KILL IT.   There is always adoption. In most communities there are Crisis Pregnancy Centers that help women in situations like this. Free medical careâ¦etc.  2. What right do you have to presume you know how someone will life and what quality of life the person might have? You have no right. Oprah came from a household that was poor, she was also a victims of abuse. Look at her now. One of the most successful and rich women in the country, in the world.   There is no familyâ¦that does not suffer bad things. There are families with drug and alcohol users, families who are poor, divorcedâ¦no family skates through life with no trials. Support is an excuseâ¦because there is adoption and there are services that help women who have no money.   How dare you imply that all mentally challenged people be aborted. Wow. Hitler had the same mentality and views as your imply here. My brother in law is mentally handicapped and he brings joy into our lives. ARe you perfect? Maybe you should have been abortedâ¦????? ARE you good looking, a millionaireâ¦.problemless? I doubt it.   What you imply here is outrageous. If babies would be better off deadâ¦because they will be in heavenâ¦then lets kill all childrenâ¦there would not be a population problem is we did thisâ¦we would go extinct.   Let me ask you this. Do you think if you went into a hospital nursery full of babies and the nurse told you to pick out the baby whose mother was rapedâ¦think you could do it?",c-adopt,Support is an excuseâ¦because there is adoption and there are services that help women who have no money.,ab59arg0
ab59,"I would be more than happy answering this question.  1. Rape is a violent crime, a violent act. The rapist should be caught and serve punishment. The woman is the victim for sure. And the child she might be carrying also is a victim. ESPECIALLY IF SHE THINKS TWO WRONGS MAKE A RIGHT AND DECIDES TO KILL IT.   There is always adoption. In most communities there are Crisis Pregnancy Centers that help women in situations like this. Free medical careâ¦etc.  2. What right do you have to presume you know how someone will life and what quality of life the person might have? You have no right. Oprah came from a household that was poor, she was also a victims of abuse. Look at her now. One of the most successful and rich women in the country, in the world.   There is no familyâ¦that does not suffer bad things. There are families with drug and alcohol users, families who are poor, divorcedâ¦no family skates through life with no trials. Support is an excuseâ¦because there is adoption and there are services that help women who have no money.   How dare you imply that all mentally challenged people be aborted. Wow. Hitler had the same mentality and views as your imply here. My brother in law is mentally handicapped and he brings joy into our lives. ARe you perfect? Maybe you should have been abortedâ¦????? ARE you good looking, a millionaireâ¦.problemless? I doubt it.   What you imply here is outrageous. If babies would be better off deadâ¦because they will be in heavenâ¦then lets kill all childrenâ¦there would not be a population problem is we did thisâ¦we would go extinct.   Let me ask you this. Do you think if you went into a hospital nursery full of babies and the nurse told you to pick out the baby whose mother was rapedâ¦think you could do it?",c-kill,There is always adoption.,ab59arg1
ab6,"Most abortions happen after the heart starts beating.   And so?   However barbaricâ¦abortion should be celebrated and should be allowedâ¦however horrendous it is.   Even if it may seem horrendous, it does not necessarily imply that it ought not to be allowed or done. All you have done here is simply appeal to emotion and given no logical arguments for your position.   You are the ones who can't face the facts in the moral debate on abortions.   Really? Let's think about it then. If a mother is definitely going to die very slowly and painfully if the baby is not aborted, is it more immoral to abort the baby or allow the mother to die a slow and agonising death?  Let me raise another scenario. What if a minor was impregnated by a violent rape and the rapist does not take responsibility for the child? Is it more immoral to leave a defenceless and helpless minor to care for a baby, a constant psychological reminder of rape, or for her to abort? I'm not talking about who you would have more sympathy for, but merely on what moral grounds do you have to say abortion is immoral.  By logic, you yourself have no good reason to be opposed to abortion.",p-rape,"What if a minor was impregnated by a violent rape and the rapist does not take responsibility for the child? Is it more immoral to leave a defenceless and helpless minor to care for a baby, a constant psychological reminder of rape, or for her to abort?",ab6arg0
ab6,"Most abortions happen after the heart starts beating.   And so?   However barbaricâ¦abortion should be celebrated and should be allowedâ¦however horrendous it is.   Even if it may seem horrendous, it does not necessarily imply that it ought not to be allowed or done. All you have done here is simply appeal to emotion and given no logical arguments for your position.   You are the ones who can't face the facts in the moral debate on abortions.   Really? Let's think about it then. If a mother is definitely going to die very slowly and painfully if the baby is not aborted, is it more immoral to abort the baby or allow the mother to die a slow and agonising death?  Let me raise another scenario. What if a minor was impregnated by a violent rape and the rapist does not take responsibility for the child? Is it more immoral to leave a defenceless and helpless minor to care for a baby, a constant psychological reminder of rape, or for her to abort? I'm not talking about who you would have more sympathy for, but merely on what moral grounds do you have to say abortion is immoral.  By logic, you yourself have no good reason to be opposed to abortion.",p-mother_danger,"If a mother is definitely going to die very slowly and painfully if the baby is not aborted, is it more immoral to abort the baby or allow the mother to die a slow and agonising death?",ab6arg1
ab60,"""Once the a egg is fertilized and starts to grow into a human body it has a human ""spirit"" or ""soul"" inside of it (for those who are religious).  So if you were to ""dispose"" of this body that IS alive and has a human ""soul"" within it isn't it the same as murder?""   Is this a quantifiable statement. Are we capable of saying that 2 minutes after conception, that bundle of 8 or so cells is not just a human being, but has an intangible ""soul"". And those toe nails i just clipped that are made up of millions of cells, or if a hair gets plucked along with the root that still has a lot more than 8 cells, those have souls too? At what point is the now separate entity no longer ""you""?  If one wears protections, is that not killing potential for having something with a ""soul""? Or is the woman's period also murder because it also is killing the potential for a new human being?   ""So lets put a full grown man/women inside a glass incubator filled with water and have them semi-conscious.  And then lets put a drug in there to kill this person. Then, put a giant vacuum tube into the container and suck all there body parts out.  Is this murder?  Some people will say ""Oh well, that isn't the same. That person is fully developed and eduacated""  There is no difference between killing the grown body and that of a one inside a mother.""   I really don't understand how it's possible to say that a human being, having been alive, having consciousness, can be compared (even in a drugged stupor) to a collection of relatively inanimate bunches of cells. I agree that at a certain point, when the fetus has begun to kick and to show brain activity, that it is now murder to have an abortion. But up until that point, I believe the mother has a right to terminate the pregnancy.  Additionally, you are forming your opinion based on an assumption that all accidental pregnancies happen through laziness. But what if the child has some terrible genetic disease that will render their life to be agonizing. I remember someone referenced a disease on CD where the baby lives for about an hour after birth in terrible pain. Wouldn't it then be mercy then to prevent this from happening before the bunch of cells has become conscious? Or if the woman was a victim of rape or incest, and she got pregnant. I doubt that she would love this child if she carried it to term, and so the child would probably be emotionally malnourished the rest of its life. Would you want to sentence someone to that kind of life?  Another way of looking at is, okay the courts and legislature have agreed to your point of view. Abortions are now illegal. However, that does not mean that people wanting abortions aren't going to happen, and it also doesn't mean that people will stop getting abortions. Women who don't want to or can't carry a child to term will be forced to go to back alley doctors to perform the abortion (or perhaps worse, try to do it themselves) and those unqualified doctors' abortions could lead to their own death in addition to the fetus'. Also, those back alley doctors will no longer have restrictions placed upon them. They will be able to terminate a pregnancy well after consciousness has begun and the fetus is now a baby. Even when abortion is legal, this kind of stuff happens too much, and imagine how much worse it would be if abortion by qualified doctors was illegal.",p-right,"Women who don't want to or can't carry a child to term will be forced to go to back alley doctors to perform the abortion (or perhaps worse, try to do it themselves) and those unqualified doctors' abortions could lead to their own death in addition to the fetus'.",ab60arg0
ab60,"""Once the a egg is fertilized and starts to grow into a human body it has a human ""spirit"" or ""soul"" inside of it (for those who are religious).  So if you were to ""dispose"" of this body that IS alive and has a human ""soul"" within it isn't it the same as murder?""   Is this a quantifiable statement. Are we capable of saying that 2 minutes after conception, that bundle of 8 or so cells is not just a human being, but has an intangible ""soul"". And those toe nails i just clipped that are made up of millions of cells, or if a hair gets plucked along with the root that still has a lot more than 8 cells, those have souls too? At what point is the now separate entity no longer ""you""?  If one wears protections, is that not killing potential for having something with a ""soul""? Or is the woman's period also murder because it also is killing the potential for a new human being?   ""So lets put a full grown man/women inside a glass incubator filled with water and have them semi-conscious.  And then lets put a drug in there to kill this person. Then, put a giant vacuum tube into the container and suck all there body parts out.  Is this murder?  Some people will say ""Oh well, that isn't the same. That person is fully developed and eduacated""  There is no difference between killing the grown body and that of a one inside a mother.""   I really don't understand how it's possible to say that a human being, having been alive, having consciousness, can be compared (even in a drugged stupor) to a collection of relatively inanimate bunches of cells. I agree that at a certain point, when the fetus has begun to kick and to show brain activity, that it is now murder to have an abortion. But up until that point, I believe the mother has a right to terminate the pregnancy.  Additionally, you are forming your opinion based on an assumption that all accidental pregnancies happen through laziness. But what if the child has some terrible genetic disease that will render their life to be agonizing. I remember someone referenced a disease on CD where the baby lives for about an hour after birth in terrible pain. Wouldn't it then be mercy then to prevent this from happening before the bunch of cells has become conscious? Or if the woman was a victim of rape or incest, and she got pregnant. I doubt that she would love this child if she carried it to term, and so the child would probably be emotionally malnourished the rest of its life. Would you want to sentence someone to that kind of life?  Another way of looking at is, okay the courts and legislature have agreed to your point of view. Abortions are now illegal. However, that does not mean that people wanting abortions aren't going to happen, and it also doesn't mean that people will stop getting abortions. Women who don't want to or can't carry a child to term will be forced to go to back alley doctors to perform the abortion (or perhaps worse, try to do it themselves) and those unqualified doctors' abortions could lead to their own death in addition to the fetus'. Also, those back alley doctors will no longer have restrictions placed upon them. They will be able to terminate a pregnancy well after consciousness has begun and the fetus is now a baby. Even when abortion is legal, this kind of stuff happens too much, and imagine how much worse it would be if abortion by qualified doctors was illegal.",p-not_human,"But up until that point, I believe the mother has a right to terminate the pregnancy.",ab60arg1
ab60,"""Once the a egg is fertilized and starts to grow into a human body it has a human ""spirit"" or ""soul"" inside of it (for those who are religious).  So if you were to ""dispose"" of this body that IS alive and has a human ""soul"" within it isn't it the same as murder?""   Is this a quantifiable statement. Are we capable of saying that 2 minutes after conception, that bundle of 8 or so cells is not just a human being, but has an intangible ""soul"". And those toe nails i just clipped that are made up of millions of cells, or if a hair gets plucked along with the root that still has a lot more than 8 cells, those have souls too? At what point is the now separate entity no longer ""you""?  If one wears protections, is that not killing potential for having something with a ""soul""? Or is the woman's period also murder because it also is killing the potential for a new human being?   ""So lets put a full grown man/women inside a glass incubator filled with water and have them semi-conscious.  And then lets put a drug in there to kill this person. Then, put a giant vacuum tube into the container and suck all there body parts out.  Is this murder?  Some people will say ""Oh well, that isn't the same. That person is fully developed and eduacated""  There is no difference between killing the grown body and that of a one inside a mother.""   I really don't understand how it's possible to say that a human being, having been alive, having consciousness, can be compared (even in a drugged stupor) to a collection of relatively inanimate bunches of cells. I agree that at a certain point, when the fetus has begun to kick and to show brain activity, that it is now murder to have an abortion. But up until that point, I believe the mother has a right to terminate the pregnancy.  Additionally, you are forming your opinion based on an assumption that all accidental pregnancies happen through laziness. But what if the child has some terrible genetic disease that will render their life to be agonizing. I remember someone referenced a disease on CD where the baby lives for about an hour after birth in terrible pain. Wouldn't it then be mercy then to prevent this from happening before the bunch of cells has become conscious? Or if the woman was a victim of rape or incest, and she got pregnant. I doubt that she would love this child if she carried it to term, and so the child would probably be emotionally malnourished the rest of its life. Would you want to sentence someone to that kind of life?  Another way of looking at is, okay the courts and legislature have agreed to your point of view. Abortions are now illegal. However, that does not mean that people wanting abortions aren't going to happen, and it also doesn't mean that people will stop getting abortions. Women who don't want to or can't carry a child to term will be forced to go to back alley doctors to perform the abortion (or perhaps worse, try to do it themselves) and those unqualified doctors' abortions could lead to their own death in addition to the fetus'. Also, those back alley doctors will no longer have restrictions placed upon them. They will be able to terminate a pregnancy well after consciousness has begun and the fetus is now a baby. Even when abortion is legal, this kind of stuff happens too much, and imagine how much worse it would be if abortion by qualified doctors was illegal.",p-rape,But what if the child has some terrible genetic disease that will render their life to be agonizing.,ab60arg2
ab61,"I would rather a fetus is killed, then for a child to have a horrible life and get neglected by their parents.",p-baby_ill_treatment,"I would rather a fetus is killed, then for a child to have a horrible life and get neglected by their parents.",ab61arg0
ab62,"In the case of rape or incest, forcing a woman made pregnant by this violent act would cause further psychological harm to the victim. Often a woman is too afraid to speak up or is unaware she is pregnant, thus the morning after pill is ineffective in these situations.",p-rape,"In the case of rape or incest, forcing a woman made pregnant by this violent act would cause further psychological harm to the victim.",ab62arg0
ab63,what about rape?? then what? should that poor girl go through her life looking at the child of a rapist?,p-rape,should that poor girl go through her life looking at the child of a rapist?,ab63arg0
ab64,"[What? Ending a life isn't cruel? So i guess we should let murders and rapes takes place too because those are not cruel acts]  I believe Avasked said mistreatment counted as cruelty. Last I checked, mistreating someone includes murder and rape. Cruelty must involving hurting someone, physically or mentally. The fetus cannot think nor can feel.",p-not_human,The fetus cannot think nor can feel.,ab64arg0
ab65,How many times is this topic going to be posted?   The same asshole Materialists come on here and spread their filth.  Abortion IS murder people there is no denying that and you can't prove its not.  I stand by that.,c-kill,Abortion IS murder people there is no denying that and you can't prove its not.,ab65arg0
ab66,"But who is to say the child may not grow up to be the next Stephen Hawking, or even just a stable, healthy individual. Yes, there is also a chance that they would have a horrible life. But by killing the fetus, you remove ANY chance at all. It would be like the staff on the Titanic walking through the ship and killing every passenger aboard, rather than giving them a chance in the lifeboats or even in the open water (6 survived in the water by the way......Bet they were glad they were given the chance.)",c-kill,"But by killing the fetus, you remove ANY chance at all.",ab66arg0
ab67,"how can you compare a spider to a human life! a spider is not creative, a spider is not capable of love or emotion, a spider is not very productive, and a spider is an insect not a human. plus a fudus if you want to call it that does have a mind or else it would not be able to curl its toes and suck it's thumb nor would it be able to grow!",c-baby_right,plus a fudus if you want to call it that does have a mind or else it would not be able to curl its toes and suck it's thumb nor would it be able to grow!,ab67arg0
ab68,"""I have simply seen no argument that comes close to proper justification for the taking the life of a innocent human being.""  So a thirteen year old girl gets raped, and you're saying that the govenrment have the right to force that girl to keep her unwanted baby? I would imagine the girl would never really bond with her baby, and the child would have to grow up knowing of its conception and live with the knowledge that it was not wanted. Surely that is justification enough? That is not a life anyone would want, and surely aborting that baby in its early stages of development would be the better thing to do.  Also, think of the number of children that would end up in care if abortion was banned. There are enough of them already, the banning of abortion would most definately increase this number, and the more children in care, the lower the quality would become. Where would they get the money to look after so many children? Our taxes? It would get rediculous, and there would be a lot of children out there wishing they had never been born.  I do realise that there are problems with abortion, for example, the amount of people who have unsafe sex because they know they can either take the morning after pill or have an abortion is rediculous. But, I'd like to know that if the contraception i was using didn't work and I fell pregnant through no fault of my own, I would be very happy that I have the option to have an abortion.   Also, when do you begin to class a fetus as a human? I personally would not think of it as a human untill about 12 weeks. It doesnt even enter the fetal stage untill the 11th week, surely abortion before this stage is not inhumane?   If there was a contraception out there that was 100% effective, then this would be a more valid arguement. I'm young, and have dreams and aspirations that I could never fulfill if I became pregnant. If contraception can't garrentee that i won't get pregnant, I definately want the choice to have an abortion if i needed one.   You're view seems to be very black and white, and you seem to dismiss the huge grey area that exists. Abortion exists for a reason and should not be banned",p-not_human,I personally would not think of it as a human untill about 12 weeks,ab68arg0
ab68,"""I have simply seen no argument that comes close to proper justification for the taking the life of a innocent human being.""  So a thirteen year old girl gets raped, and you're saying that the govenrment have the right to force that girl to keep her unwanted baby? I would imagine the girl would never really bond with her baby, and the child would have to grow up knowing of its conception and live with the knowledge that it was not wanted. Surely that is justification enough? That is not a life anyone would want, and surely aborting that baby in its early stages of development would be the better thing to do.  Also, think of the number of children that would end up in care if abortion was banned. There are enough of them already, the banning of abortion would most definately increase this number, and the more children in care, the lower the quality would become. Where would they get the money to look after so many children? Our taxes? It would get rediculous, and there would be a lot of children out there wishing they had never been born.  I do realise that there are problems with abortion, for example, the amount of people who have unsafe sex because they know they can either take the morning after pill or have an abortion is rediculous. But, I'd like to know that if the contraception i was using didn't work and I fell pregnant through no fault of my own, I would be very happy that I have the option to have an abortion.   Also, when do you begin to class a fetus as a human? I personally would not think of it as a human untill about 12 weeks. It doesnt even enter the fetal stage untill the 11th week, surely abortion before this stage is not inhumane?   If there was a contraception out there that was 100% effective, then this would be a more valid arguement. I'm young, and have dreams and aspirations that I could never fulfill if I became pregnant. If contraception can't garrentee that i won't get pregnant, I definately want the choice to have an abortion if i needed one.   You're view seems to be very black and white, and you seem to dismiss the huge grey area that exists. Abortion exists for a reason and should not be banned",p-rape,"So a thirteen year old girl gets raped, and you're saying that the govenrment have the right to force that girl to keep her unwanted baby?",ab68arg1
ab68,"""I have simply seen no argument that comes close to proper justification for the taking the life of a innocent human being.""  So a thirteen year old girl gets raped, and you're saying that the govenrment have the right to force that girl to keep her unwanted baby? I would imagine the girl would never really bond with her baby, and the child would have to grow up knowing of its conception and live with the knowledge that it was not wanted. Surely that is justification enough? That is not a life anyone would want, and surely aborting that baby in its early stages of development would be the better thing to do.  Also, think of the number of children that would end up in care if abortion was banned. There are enough of them already, the banning of abortion would most definately increase this number, and the more children in care, the lower the quality would become. Where would they get the money to look after so many children? Our taxes? It would get rediculous, and there would be a lot of children out there wishing they had never been born.  I do realise that there are problems with abortion, for example, the amount of people who have unsafe sex because they know they can either take the morning after pill or have an abortion is rediculous. But, I'd like to know that if the contraception i was using didn't work and I fell pregnant through no fault of my own, I would be very happy that I have the option to have an abortion.   Also, when do you begin to class a fetus as a human? I personally would not think of it as a human untill about 12 weeks. It doesnt even enter the fetal stage untill the 11th week, surely abortion before this stage is not inhumane?   If there was a contraception out there that was 100% effective, then this would be a more valid arguement. I'm young, and have dreams and aspirations that I could never fulfill if I became pregnant. If contraception can't garrentee that i won't get pregnant, I definately want the choice to have an abortion if i needed one.   You're view seems to be very black and white, and you seem to dismiss the huge grey area that exists. Abortion exists for a reason and should not be banned",p-birth_ctrl,"If contraception can't garrentee that i won't get pregnant, I definately want the choice to have an abortion if i needed one",ab68arg2
ab68,"""I have simply seen no argument that comes close to proper justification for the taking the life of a innocent human being.""  So a thirteen year old girl gets raped, and you're saying that the govenrment have the right to force that girl to keep her unwanted baby? I would imagine the girl would never really bond with her baby, and the child would have to grow up knowing of its conception and live with the knowledge that it was not wanted. Surely that is justification enough? That is not a life anyone would want, and surely aborting that baby in its early stages of development would be the better thing to do.  Also, think of the number of children that would end up in care if abortion was banned. There are enough of them already, the banning of abortion would most definately increase this number, and the more children in care, the lower the quality would become. Where would they get the money to look after so many children? Our taxes? It would get rediculous, and there would be a lot of children out there wishing they had never been born.  I do realise that there are problems with abortion, for example, the amount of people who have unsafe sex because they know they can either take the morning after pill or have an abortion is rediculous. But, I'd like to know that if the contraception i was using didn't work and I fell pregnant through no fault of my own, I would be very happy that I have the option to have an abortion.   Also, when do you begin to class a fetus as a human? I personally would not think of it as a human untill about 12 weeks. It doesnt even enter the fetal stage untill the 11th week, surely abortion before this stage is not inhumane?   If there was a contraception out there that was 100% effective, then this would be a more valid arguement. I'm young, and have dreams and aspirations that I could never fulfill if I became pregnant. If contraception can't garrentee that i won't get pregnant, I definately want the choice to have an abortion if i needed one.   You're view seems to be very black and white, and you seem to dismiss the huge grey area that exists. Abortion exists for a reason and should not be banned",p-baby_ill_treatment,"think of the number of children that would end up in care if abortion was banned. There are enough of them already, the banning of abortion would most definately increase this number,",ab68arg3
ab69,"exactly why we can't make abortions illegal, if a parent is unwilling to take care of the child they are about to have then they should not have had the child in the first place. since they've already had the child. why should they bring it into the world if it is only going to suffer?",p-baby_ill_treatment,why should they bring it into the world if it is only going to suffer?,ab69arg0
ab7,"So on your view, then, it would be ok to kill these humans because they are not people?   The short answer is ""yes"", but the long answer would have to be ""no"".   What about babies outside of the womb who are newborn? They lack rationality, autonomy, and self-consciousness.   No, they don't. According to the OED, autonomy is defined as ""a. The condition of being controlled only by its own laws, and not subject to any higher one. b. Organic independence."" A baby that is born do have autonomy.  Self-consciousness is defined, according to the OED, as ""Consciousness of one's own identity, one's acts, thoughts, etc."" As long as one has knowledge of what one is doing, he/she is said to possess self-consciousness. A baby that is born can said to have self-consciousness.   2. I think it's morally neutral in these cases. If between a rock and a hard place, where the doctor has to make a life-or-death call, it would be morally permissible (not good or evil) to do so.   It between ""a rock and a hard place"" is not the same as moral neutrality. Furthermore, morally permissible is not morally neutral. You are contradicting yourself here.   3. I think you misread it because your response agrees with me. The issue is whether or not abortion is murder. Legality and morality are separate, of course, but legality should flow out of morality.   Yes, it seems like I have misread your statement. I apologise for that. And I agree with what you have said about legality and morality.   4. No, except in life-or-death cases as stated above.   However, you haven't provided any good arguments to exclude all the other cases from being morally permissible.   5. But neither is it the fault of the child. It's unfortunate, but the mother being wronged in no way makes it morally acceptable for her to thereby wrong the baby.   First, the fetus is neither a ""child"" nor a ""baby"". Thus, your entire argument is moot. Second, while I agree that the injustice accrued to someone is not justification for that person to wrong any one else, you are assuming that the fetus has the same rights as the mother. As I have said, since the fetus is not a person, it would be fallacious to accrue the same rights to a fetus as you would any other person.",p-not_human,"since the fetus is not a person, it would be fallacious to accrue the same rights to a fetus as you would any other person.",ab7arg0
